label,value,slug ,optionType
"Shyam College of Engineering, Dausa","shyam college of engineering, dausa","shyam-college-of-engineering,-dausa",institute
"Shyam Institute of Engineering and Technology, Dausa","shyam institute of engineering and technology, dausa","shyam-institute-of-engineering-and-technology,-dausa",institute
"Shyam Lal College, Delhi","shyam lal college, delhi","shyam-lal-college,-delhi",institute
"Shyam University, Dausa","shyam university, dausa","shyam-university,-dausa",institute
"Sibsagar College, Sivasagar","sibsagar college, sivasagar","sibsagar-college,-sivasagar",institute
"Sibsagar Polytechnic, Sibsagar","sibsagar polytechnic, sibsagar","sibsagar-polytechnic,-sibsagar",institute
"Sidana Institute of Management and Technology, Amritsar","sidana institute of management and technology, amritsar","sidana-institute-of-management-and-technology,-amritsar",institute
"Sidana Polytechnic College, Amritsar","sidana polytechnic college, amritsar","sidana-polytechnic-college,-amritsar",institute
"Siddaganga Institute of Technology, Tumkur","siddaganga institute of technology, tumkur","siddaganga-institute-of-technology,-tumkur",institute
"Siddaganga Polytechnic, Tumkur","siddaganga polytechnic, tumkur","siddaganga-polytechnic,-tumkur",institute
"Siddardha College of Computer Sciences, Kavali","siddardha college of computer sciences, kavali","siddardha-college-of-computer-sciences,-kavali",institute
"Siddartha Educational Academy Group of Institutions, Tirupati","siddartha educational academy group of institutions, tirupati","siddartha-educational-academy-group-of-institutions,-tirupati",institute
"Siddartha Institute of Science and Technology, Puttur","siddartha institute of science and technology, puttur","siddartha-institute-of-science-and-technology,-puttur",institute
"Siddhant College of Architecture, Pune","siddhant college of architecture, pune","siddhant-college-of-architecture,-pune",institute
"Siddhant College of Engineering, Pune","siddhant college of engineering, pune","siddhant-college-of-engineering,-pune",institute
"Siddhant Institute of Business Management, Maval","siddhant institute of business management, maval","siddhant-institute-of-business-management,-maval",institute
"Siddharth Institute of Technology, Jaipur","siddharth institute of technology, jaipur","siddharth-institute-of-technology,-jaipur",institute
"Siddharth Polytechnic, Jath","siddharth polytechnic, jath","siddharth-polytechnic,-jath",institute
Siddharth University,siddharth university,siddharth-university,institute
"Siddhartha Educational Academy Group of Institutions, Tirupati","siddhartha educational academy group of institutions, tirupati","siddhartha-educational-academy-group-of-institutions,-tirupati",institute
"Siddhartha Institute of Engineering and Technology, Puttur","siddhartha institute of engineering and technology, puttur","siddhartha-institute-of-engineering-and-technology,-puttur",institute
"Siddhartha Institute of Management, Ghatkesar","siddhartha institute of management, ghatkesar","siddhartha-institute-of-management,-ghatkesar",institute
"Siddhartha Institute of Technology and Sciences, Ghatkesar","siddhartha institute of technology and sciences, ghatkesar","siddhartha-institute-of-technology-and-sciences,-ghatkesar",institute
"Siddhi Vinayak College of Science and Higher Education, Alwar","siddhi vinayak college of science and higher education, alwar","siddhi-vinayak-college-of-science-and-higher-education,-alwar",institute
"Siddhi Vinayak Engineering and Management College, Alwar","siddhi vinayak engineering and management college, alwar","siddhi-vinayak-engineering-and-management-college,-alwar",institute
"Siddhi Vinayak Polytechnic, Alwar","siddhi vinayak polytechnic, alwar","siddhi-vinayak-polytechnic,-alwar",institute
"Siddhivinayak College of Science and Higher Education, Alwar","siddhivinayak college of science and higher education, alwar","siddhivinayak-college-of-science-and-higher-education,-alwar",institute
"Siddhivinayak Technical Campus, Buldana","siddhivinayak technical campus, buldana","siddhivinayak-technical-campus,-buldana",institute
"Sidharth Institute of Engineering and Technology, Koraput","sidharth institute of engineering and technology, koraput","sidharth-institute-of-engineering-and-technology,-koraput",institute
"Sidhartha Institute of Engineering and Technology, Ibrahimpatnam","sidhartha institute of engineering and technology, ibrahimpatnam","sidhartha-institute-of-engineering-and-technology,-ibrahimpatnam",institute
Sidho Kanho Birsha University,sidho kanho birsha university,sidho-kanho-birsha-university,institute
"Sidhu Kanhu Birsa Polytechnic, Paschim Medinipur","sidhu kanhu birsa polytechnic, paschim medinipur","sidhu-kanhu-birsa-polytechnic,-paschim-medinipur",institute
"Sido Kanhu Murmu University, Dumka","sido kanhu murmu university, dumka","sido-kanhu-murmu-university,-dumka",institute
"Sidvin School of Business Management, Bangalore","sidvin school of business management, bangalore","sidvin-school-of-business-management,-bangalore",institute
"SIES College of Commerce and Economics, Mumbai","sies college of commerce and economics, mumbai","sies-college-of-commerce-and-economics,-mumbai",institute
"SIES College of Management Studies, Navi Mumbai","sies college of management studies, navi mumbai","sies-college-of-management-studies,-navi-mumbai",institute
"SIES Graduate School of Technology, Navi Mumbai","sies graduate school of technology, navi mumbai","sies-graduate-school-of-technology,-navi-mumbai",institute
"Siga Polytechnic College, Chennai","siga polytechnic college, chennai","siga-polytechnic-college,-chennai",institute
"Sigma College of Architecture, Kanyakumari","sigma college of architecture, kanyakumari","sigma-college-of-architecture,-kanyakumari",institute
"Sigma Engineering College, Matar","sigma engineering college, matar","sigma-engineering-college,-matar",institute
"Sigma Institute of Engineering, Vadodara","sigma institute of engineering, vadodara","sigma-institute-of-engineering,-vadodara",institute
"Sigma Institute of Technology and Engineering, Vadodara","sigma institute of technology and engineering, vadodara","sigma-institute-of-technology-and-engineering,-vadodara",institute
"Sigma Polytechnic, Vadodara","sigma polytechnic, vadodara","sigma-polytechnic,-vadodara",institute
"Sikh National College, SBS Nagar","sikh national college, sbs nagar","sikh-national-college,-sbs-nagar",institute
"Sikkim Institute of Science and Technology, Jorethang","sikkim institute of science and technology, jorethang","sikkim-institute-of-science-and-technology,-jorethang",institute
"Sikkim Manipal Institute of Technology, SMIT Sikkim","sikkim manipal institute of technology, smit sikkim","sikkim-manipal-institute-of-technology,-smit-sikkim",institute
"Sikkim Manipal University, Gangtok","sikkim manipal university, gangtok","sikkim-manipal-university,-gangtok",institute
"Sikkim University, Gangtok","sikkim university, gangtok","sikkim-university,-gangtok",institute
"Siksha 'O' Anusandhan, Bhubaneswar","siksha 'o' anusandhan, bhubaneswar","siksha-'o'-anusandhan,-bhubaneswar",institute
"Silchar Polytechnic, Silchar","silchar polytechnic, silchar","silchar-polytechnic,-silchar",institute
"Silicon Institute of Technology, Bhubaneswar","silicon institute of technology, bhubaneswar","silicon-institute-of-technology,-bhubaneswar",institute
"Silicon Institute of Technology, Sambalpur","silicon institute of technology, sambalpur","silicon-institute-of-technology,-sambalpur",institute
"Siliguri Government Polytechnic, Jabrabhita","siliguri government polytechnic, jabrabhita","siliguri-government-polytechnic,-jabrabhita",institute
"Siliguri Institute of Technology, Darjeeling","siliguri institute of technology, darjeeling","siliguri-institute-of-technology,-darjeeling",institute
"Silli Polytechnic, Silli","silli polytechnic, silli","silli-polytechnic,-silli",institute
"Silver Oak College of Engineering and Technology, Ahmedabad","silver oak college of engineering and technology, ahmedabad","silver-oak-college-of-engineering-and-technology,-ahmedabad",institute
"Simhadhri Educational Society Group of Institutions, Sabbavaram","simhadhri educational society group of institutions, sabbavaram","simhadhri-educational-society-group-of-institutions,-sabbavaram",institute
"Sindhi College of Arts and Science, Chennai","sindhi college of arts and science, chennai","sindhi-college-of-arts-and-science,-chennai",institute
"Sindhi College, Bangalore","sindhi college, bangalore","sindhi-college,-bangalore",institute
"Sindhi Institute of Management, Bangalore","sindhi institute of management, bangalore","sindhi-institute-of-management,-bangalore",institute
"Sindhudurg Shikshan Prasarak Mandal's College of Engineering, Sindhudurg","sindhudurg shikshan prasarak mandal's college of engineering, sindhudurg","sindhudurg-shikshan-prasarak-mandal's-college-of-engineering,-sindhudurg",institute
"Sindhura College of Engineering and Technology, Karim Nagar","sindhura college of engineering and technology, karim nagar","sindhura-college-of-engineering-and-technology,-karim-nagar",institute
"Sine International Institute of Technology, Jaipur","sine international institute of technology, jaipur","sine-international-institute-of-technology,-jaipur",institute
"Singareni Collieries Polytechnic, Mancherial","singareni collieries polytechnic, mancherial","singareni-collieries-polytechnic,-mancherial",institute
"Singhania University, Jhunjhunu","singhania university, jhunjhunu","singhania-university,-jhunjhunu",institute
"Sinhgad Academy of Engineering, Kondhwa","sinhgad academy of engineering, kondhwa","sinhgad-academy-of-engineering,-kondhwa",institute
"Sinhgad Business School, Pune","sinhgad business school, pune","sinhgad-business-school,-pune",institute
"Sinhgad College of Architecture, Pune","sinhgad college of architecture, pune","sinhgad-college-of-architecture,-pune",institute
"Sinhgad College of Engineering, Pune","sinhgad college of engineering, pune","sinhgad-college-of-engineering,-pune",institute
"Sinhgad Institute of Business Administration and Computer Application, Lonavala","sinhgad institute of business administration and computer application, lonavala","sinhgad-institute-of-business-administration-and-computer-application,-lonavala",institute
Sinhgad Institute of Business Administration and Research (SIBAR Pune),sinhgad institute of business administration and research (sibar pune),sinhgad-institute-of-business-administration-and-research-(sibar-pune),institute
"Sinhgad Institute of Business Management, Mumbai","sinhgad institute of business management, mumbai","sinhgad-institute-of-business-management,-mumbai",institute
"Sinhgad Institute of Business Management, Solapur","sinhgad institute of business management, solapur","sinhgad-institute-of-business-management,-solapur",institute
"Sinhgad Institute of Management and Computer Application, SIMCA Pune","sinhgad institute of management and computer application, simca pune","sinhgad-institute-of-management-and-computer-application,-simca-pune",institute
"Sinhgad Institute of Management, SIOM Pune","sinhgad institute of management, siom pune","sinhgad-institute-of-management,-siom-pune",institute
"Sinhgad Institute of Technology and Science, Narhe","sinhgad institute of technology and science, narhe","sinhgad-institute-of-technology-and-science,-narhe",institute
"Sinhgad Institute of Technology, Lonavala","sinhgad institute of technology, lonavala","sinhgad-institute-of-technology,-lonavala",institute
"Sinhgad School of Business Studies, Pune","sinhgad school of business studies, pune","sinhgad-school-of-business-studies,-pune",institute
"Sipna College of Engineering and Technology, Amravati","sipna college of engineering and technology, amravati","sipna-college-of-engineering-and-technology,-amravati",institute
"Sir Bhavsinhji Polytechnic Institute, Bhavnagar","sir bhavsinhji polytechnic institute, bhavnagar","sir-bhavsinhji-polytechnic-institute,-bhavnagar",institute
"Sir Chhotu Ram Institute of Engineering and Technology, Meerut","sir chhotu ram institute of engineering and technology, meerut","sir-chhotu-ram-institute-of-engineering-and-technology,-meerut",institute
"Sir CR Reddy College of Engineering, Eluru","sir cr reddy college of engineering, eluru","sir-cr-reddy-college-of-engineering,-eluru",institute
"Sir CR Reddy College, Eluru","sir cr reddy college, eluru","sir-cr-reddy-college,-eluru",institute
"Sir CRR College for Women, Eluru","sir crr college for women, eluru","sir-crr-college-for-women,-eluru",institute
"Sir CV Raman Institute of Management, Tadipatri","sir cv raman institute of management, tadipatri","sir-cv-raman-institute-of-management,-tadipatri",institute
"Sir CV Raman Institute of Technology and Sciences, Tadipatri","sir cv raman institute of technology and sciences, tadipatri","sir-cv-raman-institute-of-technology-and-sciences,-tadipatri",institute
"Sir Dr MS Gosavi Institute of Business Studies, Nashik","sir dr ms gosavi institute of business studies, nashik","sir-dr-ms-gosavi-institute-of-business-studies,-nashik",institute
"Sir Dr MS Gosavi Polytechnic Institute, Nashik","sir dr ms gosavi polytechnic institute, nashik","sir-dr-ms-gosavi-polytechnic-institute,-nashik",institute
"Sir Issac Newton Arts and Science College, Nagapattinam","sir issac newton arts and science college, nagapattinam","sir-issac-newton-arts-and-science-college,-nagapattinam",institute
"Sir Issac Newton College of Engineering and Technology, Nagapattinam","sir issac newton college of engineering and technology, nagapattinam","sir-issac-newton-college-of-engineering-and-technology,-nagapattinam",institute
"Sir ISSAC Newton Polytechnic College, Nagapattinam","sir issac newton polytechnic college, nagapattinam","sir-issac-newton-polytechnic-college,-nagapattinam",institute
"Sir JC Bose School of Engineering, Hooghly","sir jc bose school of engineering, hooghly","sir-jc-bose-school-of-engineering,-hooghly",institute
"Sir JJ College of Architecture, Mumbai","sir jj college of architecture, mumbai","sir-jj-college-of-architecture,-mumbai",institute
"Sir M Visvesvaraya Institute of Management Studies and Research, Mumbai","sir m visvesvaraya institute of management studies and research, mumbai","sir-m-visvesvaraya-institute-of-management-studies-and-research,-mumbai",institute
"Sir M Visvesvaraya Institute of Technology, Bangalore","sir m visvesvaraya institute of technology, bangalore","sir-m-visvesvaraya-institute-of-technology,-bangalore",institute
"Sir M Visvesvaraya Polytechnic, Sanklapur","sir m visvesvaraya polytechnic, sanklapur","sir-m-visvesvaraya-polytechnic,-sanklapur",institute
"Sir Madanlal Institute of Management, Etawah","sir madanlal institute of management, etawah","sir-madanlal-institute-of-management,-etawah",institute
"Sir MV School of Architecture, Bangalore","sir mv school of architecture, bangalore","sir-mv-school-of-architecture,-bangalore",institute
"Sir Padampat Singhania University, Udaipur","sir padampat singhania university, udaipur","sir-padampat-singhania-university,-udaipur",institute
"Sir Sitaram and Lady Shantabai Patkar College of Arts and Science, Mumbai","sir sitaram and lady shantabai patkar college of arts and science, mumbai","sir-sitaram-and-lady-shantabai-patkar-college-of-arts-and-science,-mumbai",institute
"Sir Vishveshwaraiah Institute of Science and Technology, Chittoor","sir vishveshwaraiah institute of science and technology, chittoor","sir-vishveshwaraiah-institute-of-science-and-technology,-chittoor",institute
"Sir Visvesvaraya Institute of Technology, Nashik","sir visvesvaraya institute of technology, nashik","sir-visvesvaraya-institute-of-technology,-nashik",institute
"SIRDA Institute of Engineering and Technology, Mandi","sirda institute of engineering and technology, mandi","sirda-institute-of-engineering-and-technology,-mandi",institute
"Sirda Polytechnic, Mandi","sirda polytechnic, mandi","sirda-polytechnic,-mandi",institute
"Sister Nivedita University, Kolkata","sister nivedita university, kolkata","sister-nivedita-university,-kolkata",institute
"Sita Rajaram Polytechnic College, Karur","sita rajaram polytechnic college, karur","sita-rajaram-polytechnic-college,-karur",institute
"Sitamarhi Institute of Technology, Sitamarhi","sitamarhi institute of technology, sitamarhi","sitamarhi-institute-of-technology,-sitamarhi",institute
"Sitarambhai Naranji Patel Institute of Technology and Research Centre, Surat","sitarambhai naranji patel institute of technology and research centre, surat","sitarambhai-naranji-patel-institute-of-technology-and-research-centre,-surat",institute
"Sityog Institute of Technology, Aurangabad","sityog institute of technology, aurangabad","sityog-institute-of-technology,-aurangabad",institute
"Siva Sivani Institute of Management, SSIM Hyderabad","siva sivani institute of management, ssim hyderabad","siva-sivani-institute-of-management,-ssim-hyderabad",institute
"Sivaji College of Engineering and Technology, Kanyakumari","sivaji college of engineering and technology, kanyakumari","sivaji-college-of-engineering-and-technology,-kanyakumari",institute
"Sivakasi Institute of Printing Technology, Sivakasi","sivakasi institute of printing technology, sivakasi","sivakasi-institute-of-printing-technology,-sivakasi",institute
"Sivanthi Aditanar College, Nagercoil","sivanthi aditanar college, nagercoil","sivanthi-aditanar-college,-nagercoil",institute
"SIVET College, Chennai","sivet college, chennai","sivet-college,-chennai",institute
"Siwan Engineering and Technical Institute, Siwan","siwan engineering and technical institute, siwan","siwan-engineering-and-technical-institute,-siwan",institute
"SIWS NR Swamy College of Commerce and Economics and Smt Thirumalai College of Science, Mumbai","siws nr swamy college of commerce and economics and smt thirumalai college of science, mumbai","siws-nr-swamy-college-of-commerce-and-economics-and-smt-thirumalai-college-of-science,-mumbai",institute
"Six Sigma Institute of Technology and Science, Rudrapur","six sigma institute of technology and science, rudrapur","six-sigma-institute-of-technology-and-science,-rudrapur",institute
"SJ BGS Polytechnic, Mandya","sj bgs polytechnic, mandya","sj-bgs-polytechnic,-mandya",institute
"SJ College Engineering and Technology, Dausa","sj college engineering and technology, dausa","sj-college-engineering-and-technology,-dausa",institute
"SJ College of Engineering and Technology, Dausa","sj college of engineering and technology, dausa","sj-college-of-engineering-and-technology,-dausa",institute
"SJ Government Polytechnic, Bangalore","sj government polytechnic, bangalore","sj-government-polytechnic,-bangalore",institute
"SJB Institute of Technology, SJBIT Bangalore","sjb institute of technology, sjbit bangalore","sjb-institute-of-technology,-sjbit-bangalore",institute
"SJB School of Architecture and Planning, Bangalore","sjb school of architecture and planning, bangalore","sjb-school-of-architecture-and-planning,-bangalore",institute
"SJC Institute of Technology, SJCIT Chickballapur","sjc institute of technology, sjcit chickballapur","sjc-institute-of-technology,-sjcit-chickballapur",institute
"SJES College of Management Studies, Bangalore","sjes college of management studies, bangalore","sjes-college-of-management-studies,-bangalore",institute
"SJES Polytechnic, Bangalore","sjes polytechnic, bangalore","sjes-polytechnic,-bangalore",institute
"SJM Institute of Technology, Chitradurga","sjm institute of technology, chitradurga","sjm-institute-of-technology,-chitradurga",institute
"SJPN Trust's Hirasugar Institute of Technology, Belgaum","sjpn trust's hirasugar institute of technology, belgaum","sjpn-trust's-hirasugar-institute-of-technology,-belgaum",institute
"SJVP Polytechnic, Harihar","sjvp polytechnic, harihar","sjvp-polytechnic,-harihar",institute
"SK Institute of Technology and Management, Sitapur","sk institute of technology and management, sitapur","sk-institute-of-technology-and-management,-sitapur",institute
"SK Patel Institute of Management and Computer Studies, Gandhinagar","sk patel institute of management and computer studies, gandhinagar","sk-patel-institute-of-management-and-computer-studies,-gandhinagar",institute
"Skandha School of Architecture, Salem","skandha school of architecture, salem","skandha-school-of-architecture,-salem",institute
"SKDAV Government Polytechnic, Rourkela","skdav government polytechnic, rourkela","skdav-government-polytechnic,-rourkela",institute
"SKN Sinhgad Business School, Korti","skn sinhgad business school, korti","skn-sinhgad-business-school,-korti",institute
"SKN Sinhgad College of Engineering, Korti","skn sinhgad college of engineering, korti","skn-sinhgad-college-of-engineering,-korti",institute
"SKN Sinhgad Institute of Technology and Science, Lonavala","skn sinhgad institute of technology and science, lonavala","skn-sinhgad-institute-of-technology-and-science,-lonavala",institute
"SKN Sinhgad School of Business Management, Pune","skn sinhgad school of business management, pune","skn-sinhgad-school-of-business-management,-pune",institute
"SKP Engineering College, Tiruvannamalai","skp engineering college, tiruvannamalai","skp-engineering-college,-tiruvannamalai",institute
"SKP Institute of Technology, Tiruvannamalai","skp institute of technology, tiruvannamalai","skp-institute-of-technology,-tiruvannamalai",institute
"SKR College of Engineering and Technology, Nellore","skr college of engineering and technology, nellore","skr-college-of-engineering-and-technology,-nellore",institute
"SKR Degree and PG College for Women, Rajahmundry","skr degree and pg college for women, rajahmundry","skr-degree-and-pg-college-for-women,-rajahmundry",institute
"SKR Engineering College, Chennai","skr engineering college, chennai","skr-engineering-college,-chennai",institute
"Skyline Business School, Delhi","skyline business school, delhi","skyline-business-school,-delhi",institute
"Skyline Business School, Gurgaon","skyline business school, gurgaon","skyline-business-school,-gurgaon",institute
"Skyline Institute of Engineering and Technology, Greater Noida","skyline institute of engineering and technology, greater noida","skyline-institute-of-engineering-and-technology,-greater-noida",institute
"Skyline Institute of Management and Technology, Greater Noida","skyline institute of management and technology, greater noida","skyline-institute-of-management-and-technology,-greater-noida",institute
"SLBS Engineering College, Jodhpur","slbs engineering college, jodhpur","slbs-engineering-college,-jodhpur",institute
"SLBS Polytechnic College, Jodhpur","slbs polytechnic college, jodhpur","slbs-polytechnic-college,-jodhpur",institute
"SLC's Institute of Engineering and Technology, Hyderabad","slc's institute of engineering and technology, hyderabad","slc's-institute-of-engineering-and-technology,-hyderabad",institute
"SM Arumugam Polytechnic College, Dharmapuri","sm arumugam polytechnic college, dharmapuri","sm-arumugam-polytechnic-college,-dharmapuri",institute
"SMDRSD College, Pathankot","smdrsd college, pathankot","smdrsd-college,-pathankot",institute
"SMJN PG College, Haridwar","smjn pg college, haridwar","smjn-pg-college,-haridwar",institute
"SMR East Coast College of Engineering and Technology, Thanjavur","smr east coast college of engineering and technology, thanjavur","smr-east-coast-college-of-engineering-and-technology,-thanjavur",institute
"SMS College of Arts and Science, Coimbatore","sms college of arts and science, coimbatore","sms-college-of-arts-and-science,-coimbatore",institute
"SMS Polytechnic College, Sivakasi","sms polytechnic college, sivakasi","sms-polytechnic-college,-sivakasi",institute
"Smt. AP Patel Arts and Late Shree NP Patel Commerce College, Naroda","smt. ap patel arts and late shree np patel commerce college, naroda","smt.-ap-patel-arts-and-late-shree-np-patel-commerce-college,-naroda",institute
"Smt. B Seetha Polytechnic, West Godavari","smt. b seetha polytechnic, west godavari","smt.-b-seetha-polytechnic,-west-godavari",institute
"Smt. Bhagwati Chaturvedi College of Engineering, Nagpur","smt. bhagwati chaturvedi college of engineering, nagpur","smt.-bhagwati-chaturvedi-college-of-engineering,-nagpur",institute
"Smt. Dharini Anilkumar Shukla Education Campus, Mahemdabad","smt. dharini anilkumar shukla education campus, mahemdabad","smt.-dharini-anilkumar-shukla-education-campus,-mahemdabad",institute
"Smt. Durgabai Deshmukh Womens Technical Training Institute, Hyderabad","smt. durgabai deshmukh womens technical training institute, hyderabad","smt.-durgabai-deshmukh-womens-technical-training-institute,-hyderabad",institute
"Smt. Fulehra Smarak College of Polytechnic, Ballia","smt. fulehra smarak college of polytechnic, ballia","smt.-fulehra-smarak-college-of-polytechnic,-ballia",institute
"Smt. Geeta D Tatkare Polytechnic, Roha","smt. geeta d tatkare polytechnic, roha","smt.-geeta-d-tatkare-polytechnic,-roha",institute
"Smt. HB Palan College of Arts and Commerce, Kutch","smt. hb palan college of arts and commerce, kutch","smt.-hb-palan-college-of-arts-and-commerce,-kutch",institute
"Smt. Hiraben Nanavati Institute of Management and Research for Women, Pune","smt. hiraben nanavati institute of management and research for women, pune","smt.-hiraben-nanavati-institute-of-management-and-research-for-women,-pune",institute
"Smt. Indira Gandhi College of Engineering, Navi Mumbai","smt. indira gandhi college of engineering, navi mumbai","smt.-indira-gandhi-college-of-engineering,-navi-mumbai",institute
"Smt. Jayaben B Patel Post Graduate Institute of Business Studies and Research, Anand","smt. jayaben b patel post graduate institute of business studies and research, anand","smt.-jayaben-b-patel-post-graduate-institute-of-business-studies-and-research,-anand",institute
"Smt. Jayshree Sharadchandra Kothari Business School, Mumbai","smt. jayshree sharadchandra kothari business school, mumbai","smt.-jayshree-sharadchandra-kothari-business-school,-mumbai",institute
"Smt. Kamala and Sri Venkappa M Agadi College of Engineering and Technology, Gadag","smt. kamala and sri venkappa m agadi college of engineering and technology, gadag","smt.-kamala-and-sri-venkappa-m-agadi-college-of-engineering-and-technology,-gadag",institute
"Smt. Kashibai Navale College of Architecture, Pune","smt. kashibai navale college of architecture, pune","smt.-kashibai-navale-college-of-architecture,-pune",institute
"Smt. Kashibai Navale College of Engineering, Vadgaon","smt. kashibai navale college of engineering, vadgaon","smt.-kashibai-navale-college-of-engineering,-vadgaon",institute
"Smt. Kasturbai Walchand College, Sangli","smt. kasturbai walchand college, sangli","smt.-kasturbai-walchand-college,-sangli",institute
"Smt. KG Mittal Institute of Management, Information Technology and Research, Mumbai","smt. kg mittal institute of management, information technology and research, mumbai","smt.-kg-mittal-institute-of-management,-information-technology-and-research,-mumbai",institute
"Smt. KK Patel MBA and MCA College, Palasara","smt. kk patel mba and mca college, palasara","smt.-kk-patel-mba-and-mca-college,-palasara",institute
"Smt. Laxmibai Radhakisan Toshniwal College of Commerce, Akola","smt. laxmibai radhakisan toshniwal college of commerce, akola","smt.-laxmibai-radhakisan-toshniwal-college-of-commerce,-akola",institute
"Smt. LP Patel Institute of Medical Laboratory Technology, Anand","smt. lp patel institute of medical laboratory technology, anand","smt.-lp-patel-institute-of-medical-laboratory-technology,-anand",institute
"Smt. LV Government Polytechnic, Hassan","smt. lv government polytechnic, hassan","smt.-lv-government-polytechnic,-hassan",institute
"Smt. Maherbanu College of Science and Commerce, Akola","smt. maherbanu college of science and commerce, akola","smt.-maherbanu-college-of-science-and-commerce,-akola",institute
"Smt. Maniben MP Shah Women's College of Arts and Commerce, Matunga","smt. maniben mp shah women's college of arts and commerce, matunga","smt.-maniben-mp-shah-women's-college-of-arts-and-commerce,-matunga",institute
"Smt. Manoramabai Mundle College of Architecture, Nagpur","smt. manoramabai mundle college of architecture, nagpur","smt.-manoramabai-mundle-college-of-architecture,-nagpur",institute
"Smt. Padambai Kapurchandji Kotecha Mahila Mahavidyalaya, Bhusawal","smt. padambai kapurchandji kotecha mahila mahavidyalaya, bhusawal","smt.-padambai-kapurchandji-kotecha-mahila-mahavidyalaya,-bhusawal",institute
"Smt. Pramila Gokul Das Daga Girl's College, Raipur","smt. pramila gokul das daga girl's college, raipur","smt.-pramila-gokul-das-daga-girl's-college,-raipur",institute
"Smt. Premalatai Chavan Polytechnic, Karad","smt. premalatai chavan polytechnic, karad","smt.-premalatai-chavan-polytechnic,-karad",institute
"Smt. Radhikatai Pandav Polytechnic, Nagpur","smt. radhikatai pandav polytechnic, nagpur","smt.-radhikatai-pandav-polytechnic,-nagpur",institute
"Smt. Rajshree Mulak College of Engineering for Women, Nagpur","smt. rajshree mulak college of engineering for women, nagpur","smt.-rajshree-mulak-college-of-engineering-for-women,-nagpur",institute
"Smt. Ram Dulari College of Technology and Management, Mathura","smt. ram dulari college of technology and management, mathura","smt.-ram-dulari-college-of-technology-and-management,-mathura",institute
"Smt. RD Gardi Department of Business Management, Rajkot","smt. rd gardi department of business management, rajkot","smt.-rd-gardi-department-of-business-management,-rajkot",institute
"Smt. Satrucharla Sasikala Devi Government Polytechnic, Chinamerangi","smt. satrucharla sasikala devi government polytechnic, chinamerangi","smt.-satrucharla-sasikala-devi-government-polytechnic,-chinamerangi",institute
"Smt. Shantaben Haribhai Gajera Engineering College, Amreli","smt. shantaben haribhai gajera engineering college, amreli","smt.-shantaben-haribhai-gajera-engineering-college,-amreli",institute
"Smt. Shantaben Haribhai Gajera MBA Mahila College, Amreli","smt. shantaben haribhai gajera mba mahila college, amreli","smt.-shantaben-haribhai-gajera-mba-mahila-college,-amreli",institute
"Smt. Shanti Devi Management and Technical College, Rewari","smt. shanti devi management and technical college, rewari","smt.-shanti-devi-management-and-technical-college,-rewari",institute
"Smt. Sharchchandrika Suresh Patil Institute of Technology, Chopda","smt. sharchchandrika suresh patil institute of technology, chopda","smt.-sharchchandrika-suresh-patil-institute-of-technology,-chopda",institute
"Smt. SM Agrawal Institute of Management, Chalisgaon","smt. sm agrawal institute of management, chalisgaon","smt.-sm-agrawal-institute-of-management,-chalisgaon",institute
"Smt. SR Patel Engineering College, Unjha","smt. sr patel engineering college, unjha","smt.-sr-patel-engineering-college,-unjha",institute
"Smt. Tamma Kotamma Reddy Polytechnic, Krishna","smt. tamma kotamma reddy polytechnic, krishna","smt.-tamma-kotamma-reddy-polytechnic,-krishna",institute
"Smt. VB Nandola MBA College, Una","smt. vb nandola mba college, una","smt.-vb-nandola-mba-college,-una",institute
"Smt. VHD Central Institute of Home Science College, Bangalore","smt. vhd central institute of home science college, bangalore","smt.-vhd-central-institute-of-home-science-college,-bangalore",institute
"SMVDU Katra, Shri Mata Vaishno Devi University","smvdu katra, shri mata vaishno devi university","smvdu-katra,-shri-mata-vaishno-devi-university",institute
"SN Mudbidri Polytechnic, Moodbidri","sn mudbidri polytechnic, moodbidri","sn-mudbidri-polytechnic,-moodbidri",institute
"SN Rai Institute of Engineering and Technology, Mahur","sn rai institute of engineering and technology, mahur","sn-rai-institute-of-engineering-and-technology,-mahur",institute
"SND College of Engineering and Research Center, Yavatmal","snd college of engineering and research center, yavatmal","snd-college-of-engineering-and-research-center,-yavatmal",institute
"SND College of Engineering and Research Centre, Nashik","snd college of engineering and research centre, nashik","snd-college-of-engineering-and-research-centre,-nashik",institute
"SNDP Yogam Arts and Science College, Kasaragod","sndp yogam arts and science college, kasaragod","sndp-yogam-arts-and-science-college,-kasaragod",institute
"SNDT College of Home Science, Pune","sndt college of home science, pune","sndt-college-of-home-science,-pune",institute
"SNDT Womens University, Mumbai","sndt womens university, mumbai","sndt-womens-university,-mumbai",institute
"Sneha College of Architecture, Palakkad","sneha college of architecture, palakkad","sneha-college-of-architecture,-palakkad",institute
"SNES Institute of Management Studies and Research, Calicut","snes institute of management studies and research, calicut","snes-institute-of-management-studies-and-research,-calicut",institute
"SNG Institute of Management and Research, Pune","sng institute of management and research, pune","sng-institute-of-management-and-research,-pune",institute
"SNGIST Arts and Science College, Ernakulam","sngist arts and science college, ernakulam","sngist-arts-and-science-college,-ernakulam",institute
